customer_id,user_name,ratings,review_head,review_body
review-7d76449c-e82f-445a-9132-83b82497f1ea,Flipkart Customer,1,Horrible,shows bad sector days
review-cd7558e4-b0c6-4359-9bf6-6689743564bd,Ann Francis,1,Don't waste your money,getting detected laptop 4 times usage
review-b528fdf8-7490-4294-9b5e-07984a34b84f,Flipkart Customer,1,Useless product,600 gb hangs
review-bcdbac19-78dd-4d19-933b-320fd900cf0b,KARAN,3,DON'T BUY 4TB ...BOTH FAILED WITH IN 6 MONTHS..,dont buy 4tb failed 6 months
review-827d2c8b-3a86-4ea4-ac38-fc5cd545ba5a,shamaz anjum,5,Highly recommended,nice look product
review-fd4aee51-1310-44a4-9914-e0338ed40f62,Anup Bara,3,Good,good product
review-c913693f-36b2-4025-85e3-26b525ab2783,Barsha Srijit Sadhu,5,Must buy!,awesome product thanks flipkartbest range
review-1c639ee5-4c53-4542-8d12-ff2a9739a365,Mayank Singhal,1,Hated it!,fraud sellornever buy sellor given faulted product replacing refuding money
review-6ad653a8-5aac-4869-a88d-d1dd083a4348,Arun Valandi,4,Good choice,pros awesome sleek design handy light weight super speed data copycons installing wd discovery laptop slowed speed varies depending type files transfered
review-c09f3edd-2176-4d87-bdbc-ad2359e7a467,Akash Mandaviya,1,Utterly Disappointed,good product
review-78e3bd3a-4f1a-4abc-a1c0-b36e1eb930cc,praveen yadav,5,Useless product,terrible exp hard drive stopped working 2 days
review-c58a4dce-462d-4b00-91df-ff8a99cf6783,Shan,5,Must buy!,good product suggest old laptop devices show 2tb u convert make partition
review-8dafb8f4-04f6-45c0-9fff-b82151ada808,Flipkart Customer,5,Must buy!,nice use
review-a3e08c41-baba-445b-905a-499ac2452d3f,SHASHANK MAJHEE,5,Highly recommended,good speed working great nice colour compact works windows n mac formatting pretty handy overall great product must buy store bulk data like movies n games
review-ee89afa8-9e92-4b5e-a882-1ba04716374f,Flipkart Customer,1,Very poor,transfer speed 10 mbpss poor experience
review-804b90cc-279e-4044-8371-30eccdb51484,B Mishra,5,Simply awesome,compact appears picturesolid build50 90mbps write speed usb 3reliable hope
review-72151c39-3ecd-45e3-be77-5e781963ed58,Ramesh Samala,1,Very poor,usb 30 slow copy warking
review-d67e7c87-0c76-4e06-85ab-6c143366a555,Ashutosh Tripathy,5,Awesome,nice expected
review-ae74f491-71df-4f25-a181-ca86792260d2,Gopal Dixit,3,Fair,bought today 5200not really impressed average write speed 40 mbs connected usb 30
review-6bfbba68-ead1-4c62-bf90-0d3090641fb0,Himanshu Wadhwani,5,Must buy!,awesome product wd excellent hardisk
review-fc50075d-1fd5-49c9-9271-aa134816a637,Vedant Dave,5,Awesome,extremely happy service flipkart fastest safest delivery wd hard disk awesome red colour looks stunning connected smart tv works perfectly laptop doesnt usb 30 still usb 20 speed good go product without thinking twice
review-401f7806-8241-41a3-95fd-ab9f21c8f5f7,SURANJIT MAHATO,5,Excellent,nice hard disk got delivery date thanks flipkart ecom
review-350fac5a-5f9f-4b6a-b4e9-3dadfc10cb00,sudhanshu raj,5,Excellent,amazing speed fully satisfied
review-f2c8166b-43fb-4c5b-a34b-0e69ba792ce0,shubh verma,5,Just wow!,wow nyc tym tym deliver love thanks flipkart
review-16e0223f-ab17-46ab-b7c5-7b6cd39c0b34,Chintan Patel,5,Brilliant,smallcompact design fits pocket weighs mobile readwrite speed good
review-64e30d52-7beb-451f-9ad4-65bf39fd4715,Satya Narayan,5,Best in the market!,nice speed great value money thank flipkart
review-bdc97c3e-458d-4168-8ffa-7ce6245f3d33,Karthick R,5,Must buy!,supergood look fast data transmissionworth products
review-3ff5cb6a-fe8e-4d13-bf92-392ac09d9a7b,Mihir Kumar,5,Super!,simply awesome get speed 100mbps copying fule computer hdd great receiving speed 120mbps great choice gaming go
review-22a8d6b8-b1db-4047-b364-8ea002c9d807,Customer,5,Must buy!,superb quality size small easy usegreat read write speed elements password protection feature awesomebest product
review-5d512866-e6ff-4835-b43e-6d0a6d3ef970,Chitransh Nehra,4,Value-for-money,original wd hard disk perfectly working
review-3f2510ba-3ee2-493e-ac49-4c7f97d2800e,Naveen Yadav,5,Excellent product,excellent product
review-d0d7869e-9dfe-4f63-8c1c-11296bd6b478,Toney Kurian,5,Best in the market!,product good speed looks nice product registered wd website support wd also owseomeloving
review-772b745a-900f-4212-abb3-37e77e53ec4c,Piyush Sinha,5,Simply awesome,im getting transfer speed upto 42mbps ubuntuthats impressive
review-1ee5b5b5-2f25-42af-a9b6-07ea3607ca6b,Naveen Kv,1,Horrible,doesnt work tv option refund q said work led samsung tv got cheated need refund
review-75e385fe-3907-4395-9b44-cefa3b418aa5,Vaitheeswaran Karthikeyan,1,Hated it!,product missing brought
review-a8dbd2ab-6331-4d90-923c-b90081967e47,Mohanish Khairnar,1,Horrible,worst product ever bought flipkart stopped working one month purchase
review-cee5d41c-2445-43fe-9247-d662a867ca49,Anand Verma,5,Fabulous!,really cool stufflove color got orange cord tooone thing missing caseoverall jam
review-c4281644-ed00-466d-a70d-79f8f5f7e644,Ashish Chaurasia,4,Wonderful,compact handy product wd used heavy data transfer problem heating vibrating encountered yet average data transfer rate upto 200 mbps usb 30
review-1497fcd9-3839-4795-9e9f-f425f0dc8631,Vinod P,5,Awesome,delivery awesome received item two days rival takes least week item well protected packageno need explain wd passport external hard drive best segment good looking compact fast transfer assuredwarranty 3 years manufacturer confirmed
review-c12011da-92ab-4d83-9f65-b9c428009d8a,Flipkart Customer,5,Awesome,good productvery fast delivery got 1day orderingread write speed goodim satisfied productthanks flipkart
review-dbcef2c6-f606-4188-b807-9edfdf8a54c7,MUBARAK NK,5,Good Product,highly recommended bought 4400 six months ago dont late 6 month performance constant face issue yet
review-42813a86-260d-42c0-a81c-bf13a9bc11e6,Kunal Panda,5,Terrific purchase,4 days reviewthe built quality good flipkart delivered product without delay speed upto leveloverall worth purchasing
review-8d018e22-37b5-4c79-abc6-0ff4d7f215e6,Abdul Sherif,5,Highly recommended,liked
review-d7fd1321-794b-4064-9291-7ee11e3569bc,Aditya Bharadwaj,5,Best in the market!,well recieved hd 1tb blue coloured looks fantasticthe packaging really good delivery lot earlier expected got product one day orderingwill update start using
review-6b854f2a-3521-4a04-ab78-624d5fcd6dc2,Amit Kumar,5,Hated it!,working damage product sending flipcart
review-0af66d13-3ade-4518-8dec-ad82fda0ba82,Shekhar Baghel,1,Unsatisfactory,speed 25 mbps 20 usb worst worst worst
review-9b84f90e-0a7e-4104-b177-f4d1532c0903,Yash Garg,4,Pretty good,good hard drive high speed
review-f8cfdefe-42c7-4e76-ad7d-f56a99958b5f,Manasvi Tyagi,3,Fair,disks build quality deceptive pictures seems quite fragile physicallyprice seems vary lot hence slight feeling cheated anyways thats business works guesswrites speed good based type file get 100mbpsone advantage products better warranty period
review-6a78b40e-cd6b-44fb-b08b-61ddeb26e899,sahil saha,5,Simply awesome,awesumgo
review-f80e4c94-6ac5-49a5-a1ed-b49ebdcdd49d,Bharat Kaushik,5,Highly recommended,nice portableits small look nice
review-38f32cbd-fbc3-4f5c-903b-a74b1d58b323,Flipkart Customer,2,Could be way better,bulky also readable tv
review-706b239d-f877-40ab-876a-88faadb82fc3,PAWAN JAJORIA,1,Waste of money!,speed slow
review-8fec8294-2dad-4992-abc7-a1332c945287,Jyotirmoy Manna,5,Super!,excellent works win xp win 7 win 81 format booting boot disk ie hard disk
review-b2219d6a-50c1-4c43-ba34-6025e6412eab,Rajashekar Yadav,5,"Very Nice, Compact Size...",compact size delicate handled easily
review-995e3486-8c76-4d53-82b4-d170418c351c,Ripunjay Jha,4,Worth the money,con plastic qualityfeels like break little pressure
review-4f08324e-8ff3-458b-adb1-15ae7b9a0f74,Saurabh Agarwal,5,Best in the market!,outer surface could bit strong
review-8651bec9-0c1b-41d6-b1d1-1fc24f335eac,meet patel,5,Brilliant,good productwritting speed also goodbuild quality premiumfully satisfied
review-2a3e0a8b-3a9a-481d-aa02-cb8df8f86448,Virendra Singh,2,Doesn't work with lg hdready tv,works computer product description written anywhere works computer
review-c156485f-206a-4ea4-9f56-73ff3c5715ff,Mohit Khanna,5,A Value-for-Money Product,used product found beautiful sturdythe product description says transfer speed amazing
review-2020c34c-278e-40cf-b244-ead08b70cf30,Suryanarayana Raju Vadapalli,1,Worst experience ever!,unfortunately used 2 weeks received detecting
review-e7df2a8f-e94b-47a7-8fcd-1e999a80d563,Soumik Nayak,3,Fair,product goodbut many scratches itits look like used product
review-a4d91805-cfc9-4967-af21-bc00b2d8b5f8,sunil saini,5,Must buy!,30 wd hard disk good
review-06834eb1-c3cc-4011-a063-c8be90bfeafa,Joel Jacob,3,Fair,doesnt look good
review-14134aa8-ef34-4a3e-b9de-d2688204019b,Flipkart Customer,5,Simply awesome,got product 9000 awesome deal done
review-c561d885-3055-4785-ba78-4d377b85deb5,ViMal VarGhese,4,Pretty good,classy look performance lags expected
review-b3a9cb91-ddd7-404c-8a19-beae759f2142,Krunal Tejwani,5,Worth every penny,lookperformancecolourandeverything10 10
review-4a4e7b5f-64ea-41f9-a3b2-dd9e5b418c67,Anand M,5,Classy product,got super deal awesome far
review-9d760ddb-c07a-4113-89ac-d3aa495936f4,Flipkart Customer,5,Super!,good product good price 931 gb free space good speed well
review-ede20d24-c576-4742-a9e4-c994123e4fed,Saubhagya Singh,5,Awesome,nice design operating perfectly
review-05d0b42c-3d91-468c-95b9-07c10fa4e20d,Flipkart Customer,5,Excellent delivery and nice product,excellent delivery nice product
review-4f3bf840-deb3-46f6-8c20-6d77501cf632,Navneet Priya,5,got it in deal,8999 steal deal fifth hdd wd oldest one bought 2007 still works
review-c09ba450-62cd-4407-8840-5a935e40c7f1,Althaf,5,Terrific purchase,cute awesome hard disk
review-a423c783-6b16-414b-8e29-00f01f9ec3eb,CHINIWALAR SHANKAR P,5,thanks flipkart,nice good condition
review-da695b60-77cd-470e-ad5f-30e36e8d3123,Smit Parmar,5,Terrific,ive viewing product months waiting schemes generally 10k thanks flipkart got offer purchased hard disk rs8999 wish flipkart may always keep discounts sbi cards would really good everyone product well awesome ive getting 120 mbps speed usb 30 port i7 processor still get upto 100 mbps easily laptop 30 port delivread
review-a9a43b77-dc60-41a3-aa32-cbb018cba82b,Nishant Varshney,5,Very poor,good one
review-780d0453-6d83-4018-bac6-8575bac70e5b,Arnab Mitra,1,Thank You for wasting all my savings..,according websites says product best believing bought voila within 15 days hard drive crashed data gone god knows long take give exchange update get exchange product
review-1cd99325-f8a3-42b7-ba1b-e1452b029856,Flipkart Customer,2,Not readable in USB 2.0,hd supposed readable usb 20 well usb 30 readable usb 20
review-f99df670-d695-417c-9628-264c0f503d06,Aadithya Akshay,5,Best in the market!,best 2tb hdd u get 6k size perfect portable lightweight got 100mbs first data transfers
review-fe14f3bb-1bd9-4129-96b1-0c836bb7c1a2,Veer Vaibhav,3,Does the job,slower expected
review-f8465e7b-66f7-4c48-af6f-957b1ae35ecd,Flipkart Customer,1,DID FORGERY GIVING FAULTY PRODUCTS,generally customers aware check product health sent faulty product may refurbished complete bad sectors thats returne wait discounts n worse neither providing replacement wid new fresh piece
review-3ade2007-879a-4dcb-841f-e0d5db0f95d7,Sangu Narahari,4,Worth the money,super hard disk
review-38bcc440-a13e-4f84-854b-b9f1b67b636b,Nikhil Bardeskar,5,Must buy! Excellent product!! Excellent service by Flipkart!,brilliant product blue colour looks stunning design well flipkart delivered product one day early kudos
review-41c9abdf-d9f5-4f0e-ab77-3de10281cf91,Nandhagopal Prabhakaran,4,Four Stars,best product wd provides better performance seagate built quality awesome glossy matte finish looks great normal copying processing speed ranges 3545mbps bad issues experienced
review-c6f5f08d-013e-4906-9da6-9db5bad09688,Shuvamoy Bindai,5,The BEST 1TB hdd in market !!,dont confused decide seagate wd choice simple build wd bit bulky seagate casing solid stouter feeble seagate one thus less vibrations heating issues wd speed consistent speed 80mbps range yes slower seagate 100 mbps reliability wat matters guys wd far better seagates gets corrupted easilyquick delivery flipkart awesome product
review-2ece5451-f149-4f3b-adf6-61777839c92f,Koushik Roy,5,Brilliant,product original good flipkart swadeshi company best
review-6330307a-11aa-4315-b86a-ac2188e893f6,Flipkart Customer,3,Just okay,worst delivery experience ever product good logistics packing delivery handover process worst instead keeping product ekart bag provided delivery boy kept bikes front side travel delivery person get delivery product 3hrs 105 priority instead prepaid price nearby area though refused deliver told come place went wread
review-656290e7-2a12-4707-8571-c0214f358263,Vara Sodisetti,1,Hated it!,wd supporting tv
review-4d171c1d-771d-4303-8f4f-5be67f63c8df,GopalKrishna MB,1,Utterly Disappointed,hi allit working good 2 months passport harddisk always responding many times contacted support still giving troubleshooting methods really exhausted cant get data also worst thing
